사용년월,노선ID,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,등록일자,교통수단타입코드,교통수단타입명,"?""사용년월"""
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,65,0,0,0,0,0,0,0,0,0,0,1,232,12,240,58,323,120,316,69,257,44,310,45,451,51,489,20,491,29,522,19,511,15,603,23,673,17,750,9,799,4,890,7,1158,3,1260,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,0,63,0,0,0,0,0,0,0,0,0,0,3,132,2,210,33,469,76,563,61,556,63,452,50,548,46,708,31,684,24,641,21,662,21,660,13,784,17,772,12,872,2,967,9,1228,5,1293,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,6,146,11,243,179,1167,407,1485,315,1174,92,787,68,773,69,918,57,699,33,578,34,442,64,350,21,338,22,209,4,129,4,79,4,111,2,47,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,0,178,3,519,13,2302,24,2813,44,2186,18,1283,14,1097,31,1394,26,1078,14,825,15,496,16,361,45,336,3,238,3,100,0,68,0,53,31,21,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,4,97,1,187,10,1139,15,1642,25,1179,39,446,27,354,54,430,15,217,10,239,15,132,18,109,8,85,7,58,1,40,1,26,0,17,0,10,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,330,7,991,10,595,8,423,8,193,7,120,3,143,5,93,7,94,2,60,12,34,6,37,3,27,1,26,0,21,0,11,0,13,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,0,0,8,20,2,105,5,682,18,811,10,691,6,304,3,264,0,250,9,168,6,127,6,94,9,71,6,67,2,37,0,20,0,12,0,10,18,6,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,72,4,291,3,257,22,214,11,123,20,75,15,106,16,82,14,30,19,37,26,20,51,15,17,21,3,25,2,7,0,13,0,4,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,16,0,32,1,74,0,133,2,76,0,50,0,32,1,8,2,5,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,21,1,53,5,254,7,810,5,410,1,167,7,74,1,43,3,16,15,19,0,7,0,5,0,2,0,1,0,0,0,3,0,0,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,2,1,51,74,30,203,64,1365,113,2765,154,2866,383,1221,564,856,634,928,1048,626,1230,391,1332,391,2268,300,3123,207,1470,163,1131,93,957,49,793,51,500,17,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,0,24,3,67,0,61,2,81,0,104,4,145,1,479,2,461,5,337,3,164,3,97,3,49,0,65,1,38,0,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,17,1,14,0,36,2,38,3,50,7,145,8,121,7,149,20,201,21,243,6,362,16,1339,18,1505,11,548,7,324,1,338,1,271,4,193,1,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2,0,2,0,16,1,30,2,158,5,194,7,105,11,230,5,225,17,287,3,685,7,639,2,249,3,200,1,140,0,85,0,47,1,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,92,51,24,1,173,78,319,120,328,141,340,33,518,33,610,169,910,252,1145,283,1684,321,2674,193,3086,55,1327,16,1113,14,1120,20,1143,14,498,13,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,51,10,71,6,316,8,187,10,149,7,240,13,374,18,365,20,351,13,409,19,527,23,950,42,965,102,402,97,326,93,350,102,322,85,193,45,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,130,26,466,21,672,63,809,31,698,16,789,18,860,19,826,16,689,13,605,22,852,34,1044,43,1140,106,657,126,509,89,462,88,477,78,225,54,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,96,4,311,7,524,121,645,55,541,22,640,29,676,49,715,26,580,21,551,26,653,35,760,52,672,63,524,57,290,42,319,26,306,14,135,16,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,77,1,195,5,355,28,242,23,245,16,296,23,301,34,317,28,384,27,357,40,576,39,686,43,525,47,257,36,141,25,89,17,81,14,34,11,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,65,4,168,11,279,16,236,24,213,16,211,22,253,35,223,26,333,24,398,21,366,33,629,50,547,58,262,40,134,32,159,32,131,19,68,15,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,10,2,36,6,24,6,33,4,39,6,38,3,44,9,78,10,99,1,72,4,114,8,158,0,98,2,60,0,65,2,50,0,44,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,1,0,142,18,401,6,643,4,425,25,257,19,231,13,209,24,220,16,175,35,143,36,114,39,132,114,113,204,118,68,100,52,37,89,22,71,4,46,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,149,3,363,12,523,50,430,40,345,18,412,7,467,12,424,17,468,42,504,30,552,28,638,23,869,50,345,42,238,26,138,35,92,19,39,12,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,6,9,11,14,35,45,39,62,40,24,80,33,80,27,59,26,127,31,120,41,89,44,81,48,59,79,31,55,50,61,31,50,24,74,27,48,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,19,23,116,25,210,75,92,65,50,48,62,94,49,75,46,91,45,81,36,70,43,68,41,158,28,376,22,154,13,93,18,75,9,97,6,98,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,6,17,35,36,72,222,55,106,33,93,30,211,31,357,26,238,30,234,29,233,28,275,27,751,32,1540,14,789,13,329,16,308,15,234,20,193,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,1,44,3,106,20,204,21,169,7,191,8,258,9,433,10,415,9,434,14,562,8,688,3,1202,6,1839,2,808,6,500,4,516,7,449,4,266,20190303,,,
201902.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,53,21,343,674,625,1452,2689,2836,1718,2765,1387,2296,668,2778,1090,3403,1086,3394,1095,3631,930,4512,498,5383,623,7279,818,9317,641,4401,581,3162,418,2700,609,2412,690,1610,20190303,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,688,248,2609,642,5553,192,13855,246,13702,149,11506,123,7463,167,7314,188,6341,222,5210,367,4288,464,4401,429,4122,789,3929,616,4223,347,3937,196,4133,361,5024,264,3503,107,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,301,65,458,62,1300,103,1532,103,962,72,651,69,839,90,874,101,553,76,414,61,416,174,369,178,449,278,473,243,566,142,633,151,737,121,901,68,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,49,28,196,65,521,140,386,67,351,72,332,80,467,70,519,83,415,106,340,99,234,114,173,128,253,166,208,197,265,126,225,79,208,115,177,77,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,41,60,42,98,203,323,258,126,151,79,138,75,203,75,145,70,67,149,56,144,70,108,54,110,39,179,28,161,29,106,27,58,13,68,21,89,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,10,66,45,102,74,267,85,151,74,113,63,98,66,82,56,85,40,111,58,99,79,80,157,90,73,72,20,94,23,49,16,28,47,18,9,14,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,3,67,3,134,4,295,11,195,8,115,10,87,8,155,14,133,2,184,3,121,10,165,4,127,8,113,1,120,3,89,3,98,1,64,0,38,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,3,0,0,0,0,0,0,0,0,0,0,99,716,276,1298,1284,2733,1310,2030,809,1497,37,426,7,666,17,413,5,662,13,428,11,575,11,551,15,579,4,589,2,494,0,401,1,436,1,356,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,1,0,0,0,0,0,0,0,0,55,4,0,1,0,0,0,0,0,0,1,0,194,67,142,60,142,62,60,124,78,139,79,162,72,213,55,218,33,306,26,246,20,165,9,161,8,126,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,호암교수회관,0,1,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,3,2,117,128,77,176,88,141,45,136,44,162,42,205,28,185,26,144,7,171,17,120,9,107,5,84,2,97,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,1,2,117,213,131,357,150,381,101,272,89,272,103,312,112,442,132,274,23,374,15,298,22,308,18,296,2,261,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,25,0,0,0,0,0,0,0,0,0,0,0,53,1,56,2,76,8,62,2,60,130,275,95,600,121,430,96,389,159,263,93,276,87,336,90,342,28,412,38,427,19,495,23,570,6,465,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,127,0,0,0,0,0,0,0,0,0,0,5,411,35,483,104,549,200,581,187,467,71,489,150,701,202,662,58,610,98,604,97,720,65,854,96,993,16,1177,13,1424,17,1879,19,2354,10,3104,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,2,126,0,0,0,0,0,0,0,0,0,0,4,219,26,425,43,1031,160,1424,131,983,81,810,128,1039,111,1048,64,959,74,849,60,786,53,844,69,996,33,1043,22,1265,17,1447,16,2100,7,2191,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,16,232,35,518,176,2554,377,5498,187,3992,134,1734,164,2399,160,2103,92,1044,117,868,75,656,73,624,83,654,26,291,29,187,10,133,5,138,2,58,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,1,245,4,960,17,4073,45,6647,66,4928,37,2351,163,2660,199,2272,43,1382,187,1103,93,671,99,524,154,610,32,288,9,193,6,96,4,57,65,28,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,242,14,1241,26,1605,29,950,17,529,12,475,55,457,24,256,18,213,17,164,16,194,8,114,6,59,5,61,0,49,0,23,0,8,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,360,10,973,6,658,10,391,1,198,13,184,9,235,2,128,10,107,11,77,3,51,2,58,5,33,2,20,0,24,0,10,0,8,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,1,0,8,40,3,156,14,916,15,1204,10,924,10,420,22,357,11,417,3,276,9,161,15,128,11,95,39,114,9,51,0,36,2,25,2,13,0,10,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,104,9,360,10,420,11,284,33,172,23,140,13,120,15,75,40,81,31,73,52,68,78,45,25,31,11,27,4,10,5,8,0,3,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,31,0,42,1,116,1,141,0,127,1,36,5,35,4,21,1,13,2,4,0,4,0,1,0,1,2,2,0,1,0,0,0,0,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,40,0,88,3,345,13,1042,8,501,25,175,13,75,21,62,10,41,14,24,8,12,6,9,2,10,0,3,0,6,0,2,0,1,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,5,0,53,105,35,343,122,1644,126,3894,364,3606,790,1635,1199,1627,1091,2077,1466,1000,2784,994,3012,835,3771,568,5971,464,3054,245,2412,169,2194,121,1722,88,966,38,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,13,0,15,4,39,1,49,5,135,5,131,0,184,4,233,1,600,7,604,7,473,4,254,4,215,2,149,3,85,0,82,0,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,21,0,6,1,36,1,48,4,61,2,168,8,178,3,247,13,220,5,297,12,538,12,1295,24,1599,7,713,6,614,12,512,4,433,2,298,2,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,12,1,3,0,3,2,14,7,37,3,102,3,185,4,109,10,269,4,377,8,450,5,682,8,678,11,361,2,255,5,264,2,112,1,65,1,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,127,53,19,1,203,48,377,284,836,421,553,44,1013,87,1101,56,1343,120,2755,173,3396,58,4893,70,5450,130,3344,87,2710,59,2515,38,2449,34,963,15,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,58,9,95,6,402,9,207,9,207,23,341,27,614,45,759,35,699,39,1045,66,1390,41,1954,73,2006,119,1138,158,831,139,909,180,665,181,335,108,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,182,35,486,28,713,50,927,37,884,14,1177,25,1275,56,1260,45,1027,56,983,107,1312,75,1883,78,1894,120,1206,166,989,163,841,191,704,168,322,119,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,107,5,250,6,467,190,569,42,625,17,869,17,968,32,1148,39,874,51,985,113,1185,79,1801,114,1569,98,1132,91,654,57,716,61,424,53,303,30,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,82,8,251,6,431,16,318,29,250,16,432,36,286,33,267,43,399,48,402,44,739,57,708,56,410,81,265,48,183,40,120,37,102,27,55,34,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,84,4,217,13,373,17,327,19,242,21,281,36,353,38,268,42,375,54,468,59,498,73,607,82,535,97,250,68,192,57,194,34,125,21,103,16,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,6,33,46,2,29,6,35,3,55,11,74,10,68,2,64,4,64,12,70,17,141,5,180,2,114,6,95,2,114,1,91,2,66,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,0,0,174,23,552,6,893,19,465,29,344,25,219,24,256,52,208,35,146,43,160,66,164,81,135,114,107,197,109,132,95,103,46,112,19,110,9,84,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,167,4,442,12,780,53,493,43,409,18,461,19,559,28,505,31,626,34,753,38,740,34,809,47,902,71,393,41,284,37,205,37,105,37,63,21,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,20,41,61,37,47,71,46,104,40,129,58,80,55,150,55,148,105,195,72,139,116,87,165,56,77,67,147,49,76,43,116,5,103,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,24,13,140,35,265,195,135,86,97,44,69,125,52,146,77,124,39,124,38,182,43,155,35,290,37,690,16,248,12,208,20,185,13,209,8,146,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,6,27,38,71,70,556,60,121,21,150,41,277,38,399,36,382,27,383,31,455,38,470,36,1245,37,2824,36,1432,7,1001,25,751,20,571,18,370,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5,165,34,270,79,252,18,246,8,436,15,680,9,704,16,780,15,1234,16,1295,38,2473,52,3021,28,2369,17,1364,6,1216,34,975,6,507,20190403,,,
201903.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,13,5,395,770,648,1783,4192,2983,6221,2984,4962,2742,1251,3794,2681,5207,2132,4822,1096,5341,762,7643,646,8753,1001,12535,1323,13474,808,7795,954,5761,1033,5226,1304,4227,1431,2861,20190403,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,698,256,2829,550,5594,154,12072,188,13517,123,11795,127,6427,196,7933,175,6785,142,4771,358,4442,231,4070,308,3885,524,3665,762,3509,474,3406,277,3116,113,3989,202,3197,62,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,321,67,376,51,1369,176,1178,104,923,120,766,95,821,56,863,144,573,126,481,90,353,132,321,232,433,231,465,295,480,122,433,77,489,92,643,71,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,155,40,225,49,458,176,344,89,306,75,330,91,449,70,495,77,403,112,320,119,253,124,222,134,239,163,166,180,239,111,211,89,181,77,112,69,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,34,52,60,99,190,340,254,203,155,141,137,101,183,101,154,128,97,189,68,182,95,152,50,113,39,200,18,171,26,97,24,51,12,66,6,50,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,6,66,25,92,105,272,89,200,76,253,82,157,52,109,72,245,56,229,71,226,98,253,129,107,92,117,29,77,16,50,23,29,48,37,5,9,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1,136,9,412,4,508,11,156,34,175,7,204,18,277,7,289,15,198,18,204,4,173,11,116,4,109,5,102,1,73,0,64,0,34,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,6,0,0,0,0,0,0,0,0,0,0,108,821,272,1315,1262,2481,1153,1936,656,1232,28,337,11,504,12,346,7,569,6,455,9,608,23,533,11,628,6,567,1,464,2,463,1,487,0,334,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,2,0,0,0,0,0,0,0,0,35,0,1,0,0,0,2,0,0,0,1,0,160,40,159,67,156,76,90,90,107,107,104,137,63,181,53,239,40,300,26,244,18,192,13,194,7,117,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,호암교수회관,0,7,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1,0,0,0,0,0,102,76,68,135,71,143,61,135,67,176,44,194,44,234,21,154,20,148,22,113,20,118,2,108,1,94,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,5,1,4,120,221,95,325,133,304,90,281,77,259,76,311,82,376,115,273,31,349,19,307,21,280,41,267,7,221,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,12,0,0,0,0,0,0,0,0,0,0,1,57,2,39,1,55,4,42,2,43,92,232,89,450,107,394,67,357,171,246,109,260,103,301,77,274,53,382,18,369,13,381,25,405,2,341,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,153,0,0,0,0,0,0,0,0,0,0,5,405,35,472,105,523,151,542,126,421,63,487,128,532,152,529,67,475,106,475,59,578,46,677,67,920,31,991,17,1250,19,1535,19,1979,13,2565,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,0,130,0,0,0,0,0,0,0,0,0,0,13,211,32,494,49,985,91,1382,57,989,63,760,115,982,96,896,46,774,60,796,45,708,39,824,52,1028,34,1009,25,1173,24,1291,10,1921,2,2113,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,18,257,33,475,142,2484,302,5134,170,3778,183,1652,177,2450,177,2140,78,1113,105,1100,49,648,54,639,58,679,27,339,18,192,12,178,8,193,3,44,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,2,314,7,974,19,4167,39,6529,51,4907,29,2329,187,2886,221,2457,73,1533,177,1284,78,771,47,668,85,524,21,346,9,208,4,118,8,86,76,37,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,2,108,9,288,32,1392,17,1426,25,974,25,562,13,436,25,439,12,221,25,205,20,130,18,157,14,98,6,74,4,52,2,36,0,30,0,8,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2,458,16,1259,7,707,9,339,1,208,13,179,4,191,8,159,5,106,4,70,2,52,3,64,3,34,0,35,0,10,0,27,0,5,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,2,0,2,35,1,205,4,925,10,1100,11,834,12,438,16,416,12,422,9,249,9,193,14,151,11,103,40,102,4,78,3,53,0,24,0,23,0,7,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3,106,2,354,4,431,9,224,10,193,32,127,17,129,18,65,19,74,29,57,40,53,51,43,17,20,2,18,5,9,3,15,5,2,20190503,,,
201904.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,13,0,45,0,87,0,109,0,97,0,50,0,27,0,20,4,16,0,4,3,2,1,3,0,4,0,2,0,1,0,3,0,1,20190503,,,
